measurement_scope,measurement_key,schedule,sequence,frame_index,left_index,right_index,segment_length
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:breakdance,uniform_gap6,breakdance,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:camel,uniform_gap6,camel,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:car-roundabout,uniform_gap6,car-roundabout,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:car-shadow,uniform_gap6,car-shadow,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:cows,uniform_gap6,cows,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:dance-twirl,uniform_gap6,dance-twirl,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:dog,uniform_gap6,dog,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:dogs-jump,uniform_gap6,dogs-jump,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:drift-chicane,uniform_gap6,drift-chicane,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:drift-straight,uniform_gap6,drift-straight,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:goat,uniform_gap6,goat,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:gold-fish,uniform_gap6,gold-fish,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:horsejump-high,uniform_gap6,horsejump-high,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:india,uniform_gap6,india,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:judo,uniform_gap6,judo,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:kite-surf,uniform_gap6,kite-surf,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:lab-coat,uniform_gap6,lab-coat,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:libby,uniform_gap6,libby,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:loading,uniform_gap6,loading,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:mbike-trick,uniform_gap6,mbike-trick,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:motocross-jump,uniform_gap6,motocross-jump,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:paragliding-launch,uniform_gap6,paragliding-launch,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:parkour,uniform_gap6,parkour,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:pigs,uniform_gap6,pigs,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:scooter-black,uniform_gap6,scooter-black,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:shooting,uniform_gap6,shooting,,,,
payload_schedule_packed_keyframe_group,schedule_keyframes::uniform_gap6:soapbox,uniform_gap6,soapbox,,,,
quality_single_keyframe,keyframe::bike-packing:00002,uniform_gap2,bike-packing,2,2,2,0
quality_single_keyframe,keyframe::bike-packing:00006,uniform_gap6,bike-packing,6,6,6,0
quality_single_keyframe,keyframe::bike-packing:00010,uniform_gap2,bike-packing,10,10,10,0
quality_single_keyframe,keyframe::bike-packing:00014,uniform_gap2,bike-packing,14,14,14,0
quality_single_keyframe,keyframe::bike-packing:00018,uniform_gap6,bike-packing,18,18,18,0
quality_single_keyframe,keyframe::bike-packing:00022,uniform_gap2,bike-packing,22,22,22,0
quality_single_keyframe,keyframe::bike-packing:00026,uniform_gap2,bike-packing,26,26,26,0
quality_single_keyframe,keyframe::bike-packing:00030,uniform_gap6,bike-packing,30,30,30,0
quality_single_keyframe,keyframe::bike-packing:00034,uniform_gap2,bike-packing,34,34,34,0
quality_single_keyframe,keyframe::bike-packing:00038,uniform_gap2,bike-packing,38,38,38,0
quality_single_keyframe,keyframe::bike-packing:00042,uniform_gap6,bike-packing,42,42,42,0
quality_single_keyframe,keyframe::bike-packing:00050,uniform_gap2,bike-packing,50,50,50,0
quality_single_keyframe,keyframe::bike-packing:00054,uniform_gap6,bike-packing,54,54,54,0
quality_single_keyframe,keyframe::bike-packing:00058,uniform_gap2,bike-packing,58,58,58,0
quality_single_keyframe,keyframe::bike-packing:00062,uniform_gap2,bike-packing,62,62,62,0
quality_single_keyframe,keyframe::bike-packing:00066,uniform_gap6,bike-packing,66,66,66,0
quality_single_keyframe,keyframe::blackswan:00002,uniform_gap2,blackswan,2,2,2,0
quality_single_keyframe,keyframe::blackswan:00006,uniform_gap6,blackswan,6,6,6,0
quality_single_keyframe,keyframe::blackswan:00010,uniform_gap2,blackswan,10,10,10,0
quality_single_keyframe,keyframe::blackswan:00014,uniform_gap2,blackswan,14,14,14,0
quality_single_keyframe,keyframe::blackswan:00018,uniform_gap6,blackswan,18,18,18,0
quality_single_keyframe,keyframe::blackswan:00022,uniform_gap2,blackswan,22,22,22,0
quality_single_keyframe,keyframe::blackswan:00026,uniform_gap2,blackswan,26,26,26,0
quality_single_keyframe,keyframe::blackswan:00030,uniform_gap6,blackswan,30,30,30,0
quality_single_keyframe,keyframe::blackswan:00034,uniform_gap2,blackswan,34,34,34,0
quality_single_keyframe,keyframe::blackswan:00038,uniform_gap2,blackswan,38,38,38,0
quality_single_keyframe,keyframe::blackswan:00042,uniform_gap6,blackswan,42,42,42,0
quality_single_keyframe,keyframe::blackswan:00046,uniform_gap2,blackswan,46,46,46,0
quality_single_keyframe,keyframe::bmx-trees:00002,uniform_gap2,bmx-trees,2,2,2,0
quality_single_keyframe,keyframe::bmx-trees:00006,uniform_gap6,bmx-trees,6,6,6,0
quality_single_keyframe,keyframe::bmx-trees:00010,uniform_gap2,bmx-trees,10,10,10,0
quality_single_keyframe,keyframe::bmx-trees:00014,uniform_gap2,bmx-trees,14,14,14,0
quality_single_keyframe,keyframe::bmx-trees:00018,uniform_gap6,bmx-trees,18,18,18,0
quality_single_keyframe,keyframe::bmx-trees:00022,uniform_gap2,bmx-trees,22,22,22,0
quality_single_keyframe,keyframe::bmx-trees:00026,uniform_gap2,bmx-trees,26,26,26,0
quality_single_keyframe,keyframe::bmx-trees:00030,uniform_gap6,bmx-trees,30,30,30,0
quality_single_keyframe,keyframe::bmx-trees:00034,uniform_gap2,bmx-trees,34,34,34,0
quality_single_keyframe,keyframe::bmx-trees:00038,uniform_gap2,bmx-trees,38,38,38,0
quality_single_keyframe,keyframe::bmx-trees:00042,uniform_gap6,bmx-trees,42,42,42,0
quality_single_keyframe,keyframe::bmx-trees:00046,uniform_gap2,bmx-trees,46,46,46,0
quality_single_keyframe,keyframe::bmx-trees:00050,uniform_gap2,bmx-trees,50,50,50,0
quality_single_keyframe,keyframe::bmx-trees:00054,uniform_gap6,bmx-trees,54,54,54,0
quality_single_keyframe,keyframe::bmx-trees:00058,uniform_gap2,bmx-trees,58,58,58,0
quality_single_keyframe,keyframe::bmx-trees:00062,uniform_gap2,bmx-trees,62,62,62,0
quality_single_keyframe,keyframe::bmx-trees:00066,uniform_gap6,bmx-trees,66,66,66,0
quality_single_keyframe,keyframe::bmx-trees:00070,uniform_gap2,bmx-trees,70,70,70,0
quality_single_keyframe,keyframe::bmx-trees:00074,uniform_gap2,bmx-trees,74,74,74,0
quality_single_keyframe,keyframe::bmx-trees:00078,uniform_gap6,bmx-trees,78,78,78,0
quality_single_keyframe,keyframe::breakdance:00002,uniform_gap2,breakdance,2,2,2,0
quality_single_keyframe,keyframe::breakdance:00006,uniform_gap6,breakdance,6,6,6,0
quality_single_keyframe,keyframe::breakdance:00010,uniform_gap2,breakdance,10,10,10,0
quality_single_keyframe,keyframe::breakdance:00014,uniform_gap2,breakdance,14,14,14,0
quality_single_keyframe,keyframe::breakdance:00018,uniform_gap6,breakdance,18,18,18,0
quality_single_keyframe,keyframe::breakdance:00022,uniform_gap2,breakdance,22,22,22,0
quality_single_keyframe,keyframe::breakdance:00026,uniform_gap2,breakdance,26,26,26,0
quality_single_keyframe,keyframe::breakdance:00030,uniform_gap6,breakdance,30,30,30,0
quality_single_keyframe,keyframe::breakdance:00034,uniform_gap2,breakdance,34,34,34,0
quality_single_keyframe,keyframe::breakdance:00038,uniform_gap2,breakdance,38,38,38,0
quality_single_keyframe,keyframe::breakdance:00042,uniform_gap6,breakdance,42,42,42,0
quality_single_keyframe,keyframe::breakdance:00046,uniform_gap2,breakdance,46,46,46,0
quality_single_keyframe,keyframe::breakdance:00050,uniform_gap2,breakdance,50,50,50,0
quality_single_keyframe,keyframe::breakdance:00054,uniform_gap6,breakdance,54,54,54,0
quality_single_keyframe,keyframe::breakdance:00058,uniform_gap2,breakdance,58,58,58,0
quality_single_keyframe,keyframe::breakdance:00062,uniform_gap2,breakdance,62,62,62,0
quality_single_keyframe,keyframe::breakdance:00066,uniform_gap6,breakdance,66,66,66,0
quality_single_keyframe,keyframe::breakdance:00070,uniform_gap2,breakdance,70,70,70,0
quality_single_keyframe,keyframe::breakdance:00074,uniform_gap2,breakdance,74,74,74,0
quality_single_keyframe,keyframe::breakdance:00078,uniform_gap6,breakdance,78,78,78,0
quality_single_keyframe,keyframe::breakdance:00082,uniform_gap2,breakdance,82,82,82,0
quality_single_keyframe,keyframe::camel:00002,uniform_gap2,camel,2,2,2,0
quality_single_keyframe,keyframe::camel:00006,uniform_gap6,camel,6,6,6,0
quality_single_keyframe,keyframe::camel:00010,uniform_gap2,camel,10,10,10,0
quality_single_keyframe,keyframe::camel:00014,uniform_gap2,camel,14,14,14,0
quality_single_keyframe,keyframe::camel:00018,uniform_gap6,camel,18,18,18,0
quality_single_keyframe,keyframe::camel:00022,uniform_gap2,camel,22,22,22,0
quality_single_keyframe,keyframe::camel:00026,uniform_gap2,camel,26,26,26,0
quality_single_keyframe,keyframe::camel:00030,uniform_gap6,camel,30,30,30,0
quality_single_keyframe,keyframe::camel:00034,uniform_gap2,camel,34,34,34,0
quality_single_keyframe,keyframe::camel:00038,uniform_gap2,camel,38,38,38,0
quality_single_keyframe,keyframe::camel:00042,uniform_gap6,camel,42,42,42,0
quality_single_keyframe,keyframe::camel:00046,uniform_gap2,camel,46,46,46,0
quality_single_keyframe,keyframe::camel:00050,uniform_gap2,camel,50,50,50,0
quality_single_keyframe,keyframe::camel:00054,uniform_gap6,camel,54,54,54,0
quality_single_keyframe,keyframe::camel:00058,uniform_gap2,camel,58,58,58,0
quality_single_keyframe,keyframe::camel:00062,uniform_gap2,camel,62,62,62,0
quality_single_keyframe,keyframe::camel:00066,uniform_gap6,camel,66,66,66,0
quality_single_keyframe,keyframe::camel:00070,uniform_gap2,camel,70,70,70,0
quality_single_keyframe,keyframe::camel:00074,uniform_gap2,camel,74,74,74,0
quality_single_keyframe,keyframe::camel:00078,uniform_gap6,camel,78,78,78,0
quality_single_keyframe,keyframe::camel:00082,uniform_gap2,camel,82,82,82,0
quality_single_keyframe,keyframe::camel:00086,uniform_gap2,camel,86,86,86,0
quality_single_keyframe,keyframe::car-roundabout:00002,uniform_gap2,car-roundabout,2,2,2,0
quality_single_keyframe,keyframe::car-roundabout:00006,uniform_gap6,car-roundabout,6,6,6,0
quality_single_keyframe,keyframe::car-roundabout:00010,uniform_gap2,car-roundabout,10,10,10,0
quality_single_keyframe,keyframe::car-roundabout:00014,uniform_gap2,car-roundabout,14,14,14,0
quality_single_keyframe,keyframe::car-roundabout:00018,uniform_gap6,car-roundabout,18,18,18,0
quality_single_keyframe,keyframe::car-roundabout:00022,uniform_gap2,car-roundabout,22,22,22,0
quality_single_keyframe,keyframe::car-roundabout:00026,uniform_gap2,car-roundabout,26,26,26,0
quality_single_keyframe,keyframe::car-roundabout:00030,uniform_gap6,car-roundabout,30,30,30,0
quality_single_keyframe,keyframe::car-roundabout:00034,uniform_gap2,car-roundabout,34,34,34,0
quality_single_keyframe,keyframe::car-roundabout:00038,uniform_gap2,car-roundabout,38,38,38,0
quality_single_keyframe,keyframe::car-roundabout:00042,uniform_gap6,car-roundabout,42,42,42,0
quality_single_keyframe,keyframe::car-roundabout:00046,uniform_gap2,car-roundabout,46,46,46,0
quality_single_keyframe,keyframe::car-roundabout:00050,uniform_gap2,car-roundabout,50,50,50,0
quality_single_keyframe,keyframe::car-roundabout:00054,uniform_gap6,car-roundabout,54,54,54,0
quality_single_keyframe,keyframe::car-roundabout:00058,uniform_gap2,car-roundabout,58,58,58,0
quality_single_keyframe,keyframe::car-roundabout:00062,uniform_gap2,car-roundabout,62,62,62,0
quality_single_keyframe,keyframe::car-roundabout:00066,uniform_gap6,car-roundabout,66,66,66,0
quality_single_keyframe,keyframe::car-roundabout:00070,uniform_gap2,car-roundabout,70,70,70,0
quality_single_keyframe,keyframe::car-shadow:00002,uniform_gap2,car-shadow,2,2,2,0
quality_single_keyframe,keyframe::car-shadow:00006,uniform_gap6,car-shadow,6,6,6,0
quality_single_keyframe,keyframe::car-shadow:00014,uniform_gap2,car-shadow,14,14,14,0
quality_single_keyframe,keyframe::car-shadow:00018,uniform_gap6,car-shadow,18,18,18,0
quality_single_keyframe,keyframe::car-shadow:00022,uniform_gap2,car-shadow,22,22,22,0
quality_single_keyframe,keyframe::car-shadow:00026,uniform_gap2,car-shadow,26,26,26,0
quality_single_keyframe,keyframe::car-shadow:00030,uniform_gap6,car-shadow,30,30,30,0
quality_single_keyframe,keyframe::car-shadow:00034,uniform_gap2,car-shadow,34,34,34,0
quality_single_keyframe,keyframe::car-shadow:00038,uniform_gap2,car-shadow,38,38,38,0
quality_single_keyframe,keyframe::cows:00002,uniform_gap2,cows,2,2,2,0
quality_single_keyframe,keyframe::cows:00006,uniform_gap6,cows,6,6,6,0
quality_single_keyframe,keyframe::cows:00010,uniform_gap2,cows,10,10,10,0
quality_single_keyframe,keyframe::cows:00014,uniform_gap2,cows,14,14,14,0
quality_single_keyframe,keyframe::cows:00018,uniform_gap6,cows,18,18,18,0
quality_single_keyframe,keyframe::cows:00022,uniform_gap2,cows,22,22,22,0
quality_single_keyframe,keyframe::cows:00026,uniform_gap2,cows,26,26,26,0
quality_single_keyframe,keyframe::cows:00030,uniform_gap6,cows,30,30,30,0
quality_single_keyframe,keyframe::cows:00034,uniform_gap2,cows,34,34,34,0
quality_single_keyframe,keyframe::cows:00038,uniform_gap2,cows,38,38,38,0
quality_single_keyframe,keyframe::cows:00046,uniform_gap2,cows,46,46,46,0
quality_single_keyframe,keyframe::cows:00050,uniform_gap2,cows,50,50,50,0
quality_single_keyframe,keyframe::cows:00054,uniform_gap6,cows,54,54,54,0
quality_single_keyframe,keyframe::cows:00058,uniform_gap2,cows,58,58,58,0
quality_single_keyframe,keyframe::cows:00062,uniform_gap2,cows,62,62,62,0
quality_single_keyframe,keyframe::cows:00066,uniform_gap6,cows,66,66,66,0
quality_single_keyframe,keyframe::cows:00070,uniform_gap2,cows,70,70,70,0
quality_single_keyframe,keyframe::cows:00074,uniform_gap2,cows,74,74,74,0
quality_single_keyframe,keyframe::cows:00078,uniform_gap6,cows,78,78,78,0
quality_single_keyframe,keyframe::cows:00082,uniform_gap2,cows,82,82,82,0
quality_single_keyframe,keyframe::cows:00086,uniform_gap2,cows,86,86,86,0
quality_single_keyframe,keyframe::cows:00090,uniform_gap6,cows,90,90,90,0
quality_single_keyframe,keyframe::cows:00094,uniform_gap2,cows,94,94,94,0
quality_single_keyframe,keyframe::cows:00098,uniform_gap2,cows,98,98,98,0
quality_single_keyframe,keyframe::cows:00102,uniform_gap6,cows,102,102,102,0
quality_single_keyframe,keyframe::dance-twirl:00002,uniform_gap2,dance-twirl,2,2,2,0
quality_single_keyframe,keyframe::dance-twirl:00006,uniform_gap6,dance-twirl,6,6,6,0
quality_single_keyframe,keyframe::dance-twirl:00010,uniform_gap2,dance-twirl,10,10,10,0
quality_single_keyframe,keyframe::dance-twirl:00014,uniform_gap2,dance-twirl,14,14,14,0
quality_single_keyframe,keyframe::dance-twirl:00018,uniform_gap6,dance-twirl,18,18,18,0
quality_single_keyframe,keyframe::dance-twirl:00022,uniform_gap2,dance-twirl,22,22,22,0
quality_single_keyframe,keyframe::dance-twirl:00026,uniform_gap2,dance-twirl,26,26,26,0
quality_single_keyframe,keyframe::dance-twirl:00030,uniform_gap6,dance-twirl,30,30,30,0
quality_single_keyframe,keyframe::dance-twirl:00034,uniform_gap2,dance-twirl,34,34,34,0
quality_single_keyframe,keyframe::dance-twirl:00038,uniform_gap2,dance-twirl,38,38,38,0
quality_single_keyframe,keyframe::dance-twirl:00042,uniform_gap6,dance-twirl,42,42,42,0
quality_single_keyframe,keyframe::dance-twirl:00046,uniform_gap2,dance-twirl,46,46,46,0
quality_single_keyframe,keyframe::dance-twirl:00050,uniform_gap2,dance-twirl,50,50,50,0
quality_single_keyframe,keyframe::dance-twirl:00054,uniform_gap6,dance-twirl,54,54,54,0
quality_single_keyframe,keyframe::dance-twirl:00058,uniform_gap2,dance-twirl,58,58,58,0
quality_single_keyframe,keyframe::dance-twirl:00062,uniform_gap2,dance-twirl,62,62,62,0
quality_single_keyframe,keyframe::dance-twirl:00066,uniform_gap6,dance-twirl,66,66,66,0
quality_single_keyframe,keyframe::dance-twirl:00070,uniform_gap2,dance-twirl,70,70,70,0
quality_single_keyframe,keyframe::dance-twirl:00074,uniform_gap2,dance-twirl,74,74,74,0
quality_single_keyframe,keyframe::dance-twirl:00078,uniform_gap6,dance-twirl,78,78,78,0
quality_single_keyframe,keyframe::dance-twirl:00086,uniform_gap2,dance-twirl,86,86,86,0
quality_single_keyframe,keyframe::dog:00002,uniform_gap2,dog,2,2,2,0
quality_single_keyframe,keyframe::dog:00006,uniform_gap6,dog,6,6,6,0
quality_single_keyframe,keyframe::dog:00010,uniform_gap2,dog,10,10,10,0
quality_single_keyframe,keyframe::dog:00014,uniform_gap2,dog,14,14,14,0
quality_single_keyframe,keyframe::dog:00018,uniform_gap6,dog,18,18,18,0
quality_single_keyframe,keyframe::dog:00022,uniform_gap2,dog,22,22,22,0
quality_single_keyframe,keyframe::dog:00026,uniform_gap2,dog,26,26,26,0
quality_single_keyframe,keyframe::dog:00030,uniform_gap6,dog,30,30,30,0
quality_single_keyframe,keyframe::dog:00034,uniform_gap2,dog,34,34,34,0
quality_single_keyframe,keyframe::dog:00038,uniform_gap2,dog,38,38,38,0
quality_single_keyframe,keyframe::dog:00046,uniform_gap2,dog,46,46,46,0
quality_single_keyframe,keyframe::dog:00050,uniform_gap2,dog,50,50,50,0
quality_single_keyframe,keyframe::dog:00054,uniform_gap6,dog,54,54,54,0
quality_single_keyframe,keyframe::dog:00058,uniform_gap2,dog,58,58,58,0
quality_single_keyframe,keyframe::dogs-jump:00002,uniform_gap2,dogs-jump,2,2,2,0
