sequence,total_frames,schedule,frame_index,measurement_type,measurement_key,left_index,right_index,segment_length,normalized_time,is_keyframe,notes
dogs-jump,66,uniform_gap2,41,stage158_residual_payload,residual::dogs-jump:00041:00040:00042,40,42,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,42,q12_keyframe_payload,keyframe::dogs-jump:00042,42,42,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,43,stage158_residual_payload,residual::dogs-jump:00043:00042:00044,42,44,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,44,q12_keyframe_payload,keyframe::dogs-jump:00044,44,44,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,45,stage158_residual_payload,residual::dogs-jump:00045:00044:00046,44,46,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,46,q12_keyframe_payload,keyframe::dogs-jump:00046,46,46,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,47,stage158_residual_payload,residual::dogs-jump:00047:00046:00048,46,48,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,48,q12_keyframe_payload,keyframe::dogs-jump:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,49,stage158_residual_payload,residual::dogs-jump:00049:00048:00050,48,50,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,50,q12_keyframe_payload,keyframe::dogs-jump:00050,50,50,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,51,stage158_residual_payload,residual::dogs-jump:00051:00050:00052,50,52,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,52,q12_keyframe_payload,keyframe::dogs-jump:00052,52,52,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,53,stage158_residual_payload,residual::dogs-jump:00053:00052:00054,52,54,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,54,q12_keyframe_payload,keyframe::dogs-jump:00054,54,54,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,55,stage158_residual_payload,residual::dogs-jump:00055:00054:00056,54,56,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,56,q12_keyframe_payload,keyframe::dogs-jump:00056,56,56,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,57,stage158_residual_payload,residual::dogs-jump:00057:00056:00058,56,58,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,58,q12_keyframe_payload,keyframe::dogs-jump:00058,58,58,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,59,stage158_residual_payload,residual::dogs-jump:00059:00058:00060,58,60,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,60,q12_keyframe_payload,keyframe::dogs-jump:00060,60,60,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,61,stage158_residual_payload,residual::dogs-jump:00061:00060:00062,60,62,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,62,q12_keyframe_payload,keyframe::dogs-jump:00062,62,62,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,63,stage158_residual_payload,residual::dogs-jump:00063:00062:00064,62,64,2,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap2,64,q12_keyframe_payload,keyframe::dogs-jump:00064,64,64,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap2,65,q12_keyframe_payload,keyframe::dogs-jump:00065,65,65,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,0,q12_keyframe_payload,keyframe::dogs-jump:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,1,stage158_residual_payload,residual::dogs-jump:00001:00000:00004,0,4,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,2,stage158_residual_payload,residual::dogs-jump:00002:00000:00004,0,4,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,3,stage158_residual_payload,residual::dogs-jump:00003:00000:00004,0,4,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,4,q12_keyframe_payload,keyframe::dogs-jump:00004,4,4,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,5,stage158_residual_payload,residual::dogs-jump:00005:00004:00008,4,8,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,6,stage158_residual_payload,residual::dogs-jump:00006:00004:00008,4,8,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,7,stage158_residual_payload,residual::dogs-jump:00007:00004:00008,4,8,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,8,q12_keyframe_payload,keyframe::dogs-jump:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,9,stage158_residual_payload,residual::dogs-jump:00009:00008:00012,8,12,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,10,stage158_residual_payload,residual::dogs-jump:00010:00008:00012,8,12,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,11,stage158_residual_payload,residual::dogs-jump:00011:00008:00012,8,12,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,12,q12_keyframe_payload,keyframe::dogs-jump:00012,12,12,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,13,stage158_residual_payload,residual::dogs-jump:00013:00012:00016,12,16,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,14,stage158_residual_payload,residual::dogs-jump:00014:00012:00016,12,16,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,15,stage158_residual_payload,residual::dogs-jump:00015:00012:00016,12,16,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,16,q12_keyframe_payload,keyframe::dogs-jump:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,17,stage158_residual_payload,residual::dogs-jump:00017:00016:00020,16,20,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,18,stage158_residual_payload,residual::dogs-jump:00018:00016:00020,16,20,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,19,stage158_residual_payload,residual::dogs-jump:00019:00016:00020,16,20,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,20,q12_keyframe_payload,keyframe::dogs-jump:00020,20,20,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,21,stage158_residual_payload,residual::dogs-jump:00021:00020:00024,20,24,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,22,stage158_residual_payload,residual::dogs-jump:00022:00020:00024,20,24,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,23,stage158_residual_payload,residual::dogs-jump:00023:00020:00024,20,24,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,24,q12_keyframe_payload,keyframe::dogs-jump:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,25,stage158_residual_payload,residual::dogs-jump:00025:00024:00028,24,28,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,26,stage158_residual_payload,residual::dogs-jump:00026:00024:00028,24,28,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,27,stage158_residual_payload,residual::dogs-jump:00027:00024:00028,24,28,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,28,q12_keyframe_payload,keyframe::dogs-jump:00028,28,28,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,29,stage158_residual_payload,residual::dogs-jump:00029:00028:00032,28,32,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,30,stage158_residual_payload,residual::dogs-jump:00030:00028:00032,28,32,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,31,stage158_residual_payload,residual::dogs-jump:00031:00028:00032,28,32,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,32,q12_keyframe_payload,keyframe::dogs-jump:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,33,stage158_residual_payload,residual::dogs-jump:00033:00032:00036,32,36,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,34,stage158_residual_payload,residual::dogs-jump:00034:00032:00036,32,36,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,35,stage158_residual_payload,residual::dogs-jump:00035:00032:00036,32,36,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,36,q12_keyframe_payload,keyframe::dogs-jump:00036,36,36,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,37,stage158_residual_payload,residual::dogs-jump:00037:00036:00040,36,40,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,38,stage158_residual_payload,residual::dogs-jump:00038:00036:00040,36,40,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,39,stage158_residual_payload,residual::dogs-jump:00039:00036:00040,36,40,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,40,q12_keyframe_payload,keyframe::dogs-jump:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,41,stage158_residual_payload,residual::dogs-jump:00041:00040:00044,40,44,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,42,stage158_residual_payload,residual::dogs-jump:00042:00040:00044,40,44,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,43,stage158_residual_payload,residual::dogs-jump:00043:00040:00044,40,44,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,44,q12_keyframe_payload,keyframe::dogs-jump:00044,44,44,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,45,stage158_residual_payload,residual::dogs-jump:00045:00044:00048,44,48,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,46,stage158_residual_payload,residual::dogs-jump:00046:00044:00048,44,48,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,47,stage158_residual_payload,residual::dogs-jump:00047:00044:00048,44,48,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,48,q12_keyframe_payload,keyframe::dogs-jump:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,49,stage158_residual_payload,residual::dogs-jump:00049:00048:00052,48,52,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,50,stage158_residual_payload,residual::dogs-jump:00050:00048:00052,48,52,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,51,stage158_residual_payload,residual::dogs-jump:00051:00048:00052,48,52,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,52,q12_keyframe_payload,keyframe::dogs-jump:00052,52,52,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,53,stage158_residual_payload,residual::dogs-jump:00053:00052:00056,52,56,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,54,stage158_residual_payload,residual::dogs-jump:00054:00052:00056,52,56,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,55,stage158_residual_payload,residual::dogs-jump:00055:00052:00056,52,56,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,56,q12_keyframe_payload,keyframe::dogs-jump:00056,56,56,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,57,stage158_residual_payload,residual::dogs-jump:00057:00056:00060,56,60,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,58,stage158_residual_payload,residual::dogs-jump:00058:00056:00060,56,60,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,59,stage158_residual_payload,residual::dogs-jump:00059:00056:00060,56,60,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,60,q12_keyframe_payload,keyframe::dogs-jump:00060,60,60,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,61,stage158_residual_payload,residual::dogs-jump:00061:00060:00064,60,64,4,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,62,stage158_residual_payload,residual::dogs-jump:00062:00060:00064,60,64,4,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,63,stage158_residual_payload,residual::dogs-jump:00063:00060:00064,60,64,4,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap4,64,q12_keyframe_payload,keyframe::dogs-jump:00064,64,64,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap4,65,q12_keyframe_payload,keyframe::dogs-jump:00065,65,65,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap6,0,q12_keyframe_payload,keyframe::dogs-jump:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap6,1,stage158_residual_payload,residual::dogs-jump:00001:00000:00006,0,6,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap6,2,stage158_residual_payload,residual::dogs-jump:00002:00000:00006,0,6,6,0.3333333333333333,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap6,3,stage158_residual_payload,residual::dogs-jump:00003:00000:00006,0,6,6,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap6,4,stage158_residual_payload,residual::dogs-jump:00004:00000:00006,0,6,6,0.6666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap6,5,stage158_residual_payload,residual::dogs-jump:00005:00000:00006,0,6,6,0.8333333333333334,0,measure Stage158 entropy residual payload for recovered non-keyframe
dogs-jump,66,uniform_gap6,6,q12_keyframe_payload,keyframe::dogs-jump:00006,6,6,0,0.0,1,measure transmitted q12 keyframe anchor payload
dogs-jump,66,uniform_gap6,7,stage158_residual_payload,residual::dogs-jump:00007:00006:00012,6,12,6,0.16666666666666666,0,measure Stage158 entropy residual payload for recovered non-keyframe
