task_split,setting_label,setting_role,keep_fraction,side_bits,task_id,dataset,split,sequence,codec,bits,reference_gap,target_index,normalized_time,left_anchor_source_item,left_anchor_source_side,right_anchor_source_item,right_anchor_source_side,target_dense_anchor_source_item,target_dense_anchor_source_side,keep_gaussians,feature_dim,residual_dim,feature_rms,label_rms
train,q4_top10,low_rate,0.1,4,stage79_00020397,DAVIS,train,upside-down,q12,12,16,49,0.0625,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/upside-down/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/upside-down/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/upside-down/gap1/pair_000048_000049.pt,right_anchor,3686,56,13,0.48845797777175903,0.15610326826572418
train,q4_top20,primary,0.2,4,stage79_00001511,DAVIS,train,boxing-fisheye,q12,12,4,73,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boxing-fisheye/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boxing-fisheye/gap1/pair_000075_000076.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boxing-fisheye/gap1/pair_000072_000073.pt,right_anchor,7373,56,13,0.45315614342689514,0.10711997002363205
train,q4_top10,low_rate,0.1,4,stage79_00001511,DAVIS,train,boxing-fisheye,q12,12,4,73,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boxing-fisheye/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boxing-fisheye/gap1/pair_000075_000076.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boxing-fisheye/gap1/pair_000072_000073.pt,right_anchor,3686,56,13,0.4689546227455139,0.11790237575769424
train,q4_top20,primary,0.2,4,stage79_00018527,DAVIS,train,swing,q12,12,4,31,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/swing/gap1/pair_000027_000028.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/swing/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/swing/gap1/pair_000030_000031.pt,right_anchor,7373,56,13,0.46163174510002136,0.13787172734737396
train,q4_top10,low_rate,0.1,4,stage79_00018527,DAVIS,train,swing,q12,12,4,31,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/swing/gap1/pair_000027_000028.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/swing/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/swing/gap1/pair_000030_000031.pt,right_anchor,3686,56,13,0.46788594126701355,0.1443224996328354
train,q4_top20,primary,0.2,4,stage79_00014647,DAVIS,train,rollerblade,q12,12,4,22,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000019_000020.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000021_000022.pt,right_anchor,7373,56,13,0.45150241255760193,0.1314511001110077
train,q4_top10,low_rate,0.1,4,stage79_00014647,DAVIS,train,rollerblade,q12,12,4,22,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000019_000020.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/rollerblade/gap1/pair_000021_000022.pt,right_anchor,3686,56,13,0.4549724757671356,0.145533949136734
train,q4_top20,primary,0.2,4,stage79_00009978,DAVIS,train,koala,q12,12,4,89,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/koala/gap1/pair_000087_000088.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/koala/gap1/pair_000091_000092.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/koala/gap1/pair_000088_000089.pt,right_anchor,7373,56,13,0.4199809730052948,0.07676997035741806
train,q4_top10,low_rate,0.1,4,stage79_00009978,DAVIS,train,koala,q12,12,4,89,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/koala/gap1/pair_000087_000088.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/koala/gap1/pair_000091_000092.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/koala/gap1/pair_000088_000089.pt,right_anchor,3686,56,13,0.42577818036079407,0.08688417822122574
train,q4_top20,primary,0.2,4,stage79_00021058,DAVIS,train,walking,q12,12,16,18,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/walking/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/walking/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/walking/gap1/pair_000017_000018.pt,right_anchor,7373,56,13,0.4655224084854126,0.12296858429908752
train,q4_top10,low_rate,0.1,4,stage79_00021058,DAVIS,train,walking,q12,12,16,18,0.125,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/walking/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/walking/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/walking/gap1/pair_000017_000018.pt,right_anchor,3686,56,13,0.4829491078853607,0.12288417667150497
train,q4_top20,primary,0.2,4,stage79_00011794,DAVIS,train,mallard-fly,q12,12,16,43,0.6875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-fly/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-fly/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-fly/gap1/pair_000042_000043.pt,right_anchor,7373,56,13,0.4605495035648346,0.1321326047182083
train,q4_top10,low_rate,0.1,4,stage79_00011794,DAVIS,train,mallard-fly,q12,12,16,43,0.6875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-fly/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-fly/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/mallard-fly/gap1/pair_000042_000043.pt,right_anchor,3686,56,13,0.4701044261455536,0.12969639897346497
train,q4_top20,primary,0.2,4,stage79_00010709,DAVIS,train,lindy-hop,q12,12,4,45,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000043_000044.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000044_000045.pt,right_anchor,7373,56,13,0.45481961965560913,0.1376556158065796
train,q4_top10,low_rate,0.1,4,stage79_00010709,DAVIS,train,lindy-hop,q12,12,4,45,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000043_000044.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000047_000048.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/lindy-hop/gap1/pair_000044_000045.pt,right_anchor,3686,56,13,0.471942663192749,0.1514415293931961
train,q4_top20,primary,0.2,4,stage79_00001070,DAVIS,train,boat,q12,12,4,27,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boat/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boat/gap1/pair_000027_000028.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boat/gap1/pair_000026_000027.pt,right_anchor,7373,56,13,0.4390842616558075,0.08425866067409515
train,q4_top10,low_rate,0.1,4,stage79_00001070,DAVIS,train,boat,q12,12,4,27,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boat/gap1/pair_000023_000024.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boat/gap1/pair_000027_000028.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/boat/gap1/pair_000026_000027.pt,right_anchor,3686,56,13,0.443255752325058,0.10187650471925735
train,q4_top20,primary,0.2,4,stage79_00006860,DAVIS,train,drone,q12,12,4,82,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drone/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drone/gap1/pair_000083_000084.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drone/gap1/pair_000081_000082.pt,right_anchor,7373,56,13,0.4676278233528137,0.13967019319534302
train,q4_top10,low_rate,0.1,4,stage79_00006860,DAVIS,train,drone,q12,12,4,82,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drone/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drone/gap1/pair_000083_000084.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/train/drone/gap1/pair_000081_000082.pt,right_anchor,3686,56,13,0.4776896834373474,0.14808623492717743
eval,q4_top20,primary,0.2,4,stage79_00021606,DAVIS,val,blackswan,q12,12,4,39,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/blackswan/gap1/pair_000035_000036.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/blackswan/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/blackswan/gap1/pair_000038_000039.pt,right_anchor,7373,56,13,0.4584150016307831,0.120430588722229
eval,q4_top10,low_rate,0.1,4,stage79_00021606,DAVIS,val,blackswan,q12,12,4,39,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/blackswan/gap1/pair_000035_000036.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/blackswan/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/blackswan/gap1/pair_000038_000039.pt,right_anchor,3686,56,13,0.46589338779449463,0.13498517870903015
eval,q4_top20,primary,0.2,4,stage79_00026632,DAVIS,val,horsejump-high,q12,12,4,5,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000003_000004.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000004_000005.pt,right_anchor,7373,56,13,0.4546082615852356,0.14936161041259766
eval,q4_top10,low_rate,0.1,4,stage79_00026632,DAVIS,val,horsejump-high,q12,12,4,5,0.25,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000003_000004.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/horsejump-high/gap1/pair_000004_000005.pt,right_anchor,3686,56,13,0.4616665542125702,0.15732258558273315
eval,q4_top20,primary,0.2,4,stage79_00030998,DAVIS,val,soapbox,q12,12,8,76,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000075_000076.pt,right_anchor,7373,56,13,0.4588162899017334,0.14031419157981873
eval,q4_top10,low_rate,0.1,4,stage79_00030998,DAVIS,val,soapbox,q12,12,8,76,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000079_000080.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/soapbox/gap1/pair_000075_000076.pt,right_anchor,3686,56,13,0.4667576849460602,0.14396987855434418
eval,q4_top20,primary,0.2,4,stage79_00024318,DAVIS,val,dance-twirl,q12,12,4,19,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000019_000020.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000018_000019.pt,right_anchor,7373,56,13,0.4674714505672455,0.14117366075515747
eval,q4_top10,low_rate,0.1,4,stage79_00024318,DAVIS,val,dance-twirl,q12,12,4,19,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000019_000020.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/dance-twirl/gap1/pair_000018_000019.pt,right_anchor,3686,56,13,0.47631633281707764,0.14969035983085632
eval,q4_top20,primary,0.2,4,stage79_00030121,DAVIS,val,pigs,q12,12,8,71,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000070_000071.pt,right_anchor,7373,56,13,0.46214759349823,0.06480430066585541
eval,q4_top10,low_rate,0.1,4,stage79_00030121,DAVIS,val,pigs,q12,12,8,71,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000063_000064.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000071_000072.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/pigs/gap1/pair_000070_000071.pt,right_anchor,3686,56,13,0.46267566084861755,0.06943488866090775
eval,q4_top20,primary,0.2,4,stage79_00029137,DAVIS,val,paragliding-launch,q12,12,4,55,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/paragliding-launch/gap1/pair_000051_000052.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/paragliding-launch/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/paragliding-launch/gap1/pair_000054_000055.pt,right_anchor,7373,56,13,0.4787880778312683,0.09189280867576599
eval,q4_top10,low_rate,0.1,4,stage79_00029137,DAVIS,val,paragliding-launch,q12,12,4,55,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/paragliding-launch/gap1/pair_000051_000052.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/paragliding-launch/gap1/pair_000055_000056.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/paragliding-launch/gap1/pair_000054_000055.pt,right_anchor,3686,56,13,0.4720795750617981,0.1089525818824768
eval,q4_top20,primary,0.2,4,stage79_00027998,DAVIS,val,libby,q12,12,8,38,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000037_000038.pt,right_anchor,7373,56,13,0.4382842481136322,0.14488649368286133
eval,q4_top10,low_rate,0.1,4,stage79_00027998,DAVIS,val,libby,q12,12,8,38,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000039_000040.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/libby/gap1/pair_000037_000038.pt,right_anchor,3686,56,13,0.4514102041721344,0.15667197108268738
eval,q4_top20,primary,0.2,4,stage79_00027267,DAVIS,val,judo,q12,12,4,31,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000027_000028.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000030_000031.pt,right_anchor,7373,56,13,0.4630260169506073,0.07049114257097244
eval,q4_top10,low_rate,0.1,4,stage79_00027267,DAVIS,val,judo,q12,12,4,31,0.75,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000027_000028.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000031_000032.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/judo/gap1/pair_000030_000031.pt,right_anchor,3686,56,13,0.46772241592407227,0.08438090234994888
eval,q4_top20,primary,0.2,4,stage79_00025585,DAVIS,val,drift-straight,q12,12,8,12,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/drift-straight/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/drift-straight/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/drift-straight/gap1/pair_000011_000012.pt,right_anchor,7373,56,13,0.49413517117500305,0.15457116067409515
eval,q4_top10,low_rate,0.1,4,stage79_00025585,DAVIS,val,drift-straight,q12,12,8,12,0.5,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/drift-straight/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/drift-straight/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/drift-straight/gap1/pair_000011_000012.pt,right_anchor,3686,56,13,0.5030348300933838,0.15902112424373627
eval,q4_top20,primary,0.2,4,stage79_00021345,DAVIS,val,bike-packing,q12,12,8,15,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000014_000015.pt,right_anchor,7373,56,13,0.44573986530303955,0.10972080379724503
eval,q4_top10,low_rate,0.1,4,stage79_00021345,DAVIS,val,bike-packing,q12,12,8,15,0.875,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000007_000008.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000015_000016.pt,right_anchor,/data/hctang/tmp/opencode/mono_dfcgs_runs/stage61_davis_anchor_export_full/DAVIS/val/bike-packing/gap1/pair_000014_000015.pt,right_anchor,3686,56,13,0.4602624773979187,0.12302089482545853
