dataset,split,selector_split,sequence,sample,left_index,right_index,segment_length,middle_count,normalized_left,normalized_right,endpoint_anchor_mse,endpoint_anchor_l1,endpoint_rgb_mse,endpoint_opacity_mse,endpoint_scale_mse,endpoint_xyz_mse,endpoint_rot_mse,left_opacity_mean,right_opacity_mean,left_scale_mean,right_scale_mean,rgb_motion_mean,rgb_motion_max,rgb_endpoint_mse,label_adapter_mse_sum,label_adapter_mse_mean,label_adapter_mse_max,label_linear_mse_sum,label_linear_mse_mean,label_adapter_delta_vs_linear_sum,label_adapter_delta_vs_linear_mean,label_log_adapter_mse_mean,label_adapter_better_than_linear
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,51,65,14,13,0.6891891891891891,0.8783783783783784,0.027437325567007065,0.07098367065191269,0.10784066468477249,0.024936484172940254,3.5698492411029292e-06,0.0027398569509387016,0.0,0.8178985714912415,0.8327618837356567,0.005008088890463114,0.004915192723274231,0.09895425662398338,0.10594969987869263,0.056640248745679855,0.4815287385135889,0.03704067219335299,0.04149136319756508,0.2353098001331091,0.018100753856393006,0.2462189383804798,0.018939918336959984,-1.431321140574084,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,52,55,3,2,0.7027027027027027,0.7432432432432432,0.021772919222712517,0.05842071399092674,0.08254565298557281,0.025183793157339096,3.2353823371522594e-06,0.0034069083631038666,0.0,0.8186758160591125,0.8218525648117065,0.0049962871707975864,0.004982874728739262,0.09755753477414449,0.10030094534158707,0.03894177824258804,0.06724896281957626,0.03362448140978813,0.035416584461927414,0.026334191672503948,0.013167095836251974,0.040914771147072315,0.020457385573536158,-1.473344405046632,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,52,57,5,4,0.7027027027027027,0.7702702702702703,0.024419430643320084,0.0643804669380188,0.09329338371753693,0.025482675060629845,3.490819835860748e-06,0.0040275780484080315,0.0,0.8186758160591125,0.8222719430923462,0.0049962871707975864,0.0049775526858866215,0.09819444864988328,0.10030094534158707,0.04615817591547966,0.13889914005994797,0.03472478501498699,0.03830008581280708,0.060543207451701164,0.015135801862925291,0.0783559326082468,0.0195889831520617,-1.4593604343350428,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,52,58,6,5,0.7027027027027027,0.7837837837837838,0.024753527715802193,0.06570323556661606,0.09498175978660583,0.024810215458273888,3.5228913475293666e-06,0.004011086653918028,0.0,0.8186758160591125,0.8287873864173889,0.0049962871707975864,0.004967651795595884,0.09902860100070636,0.10319936275482178,0.04792265221476555,0.17558185756206512,0.03511637151241302,0.03876260668039322,0.07972273882478476,0.015944547764956952,0.09585911873728037,0.01917182374745607,-1.454490365007192,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,52,60,8,7,0.7027027027027027,0.8108108108108109,0.024809177964925766,0.06633175164461136,0.0950477197766304,0.025209465995430946,3.7400702694867505e-06,0.004053056705743074,0.0,0.8186758160591125,0.8282343745231628,0.0049962871707975864,0.0049719903618097305,0.10062236338853836,0.10594969987869263,0.04860110208392143,0.25345023535192013,0.036207176478845735,0.04055746644735336,0.1196724520996213,0.017096064585660185,0.13377778325229883,0.01911111189318555,-1.4412053411601713,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,52,61,9,8,0.7027027027027027,0.8243243243243243,0.02557997591793537,0.06758799403905869,0.09830203652381897,0.025317784398794174,3.860905508190626e-06,0.004102674778550863,0.0,0.8186758160591125,0.8286709189414978,0.0049962871707975864,0.004956621211022139,0.10099713338745965,0.10594969987869263,0.05057791993021965,0.29148351214826107,0.036435439018532634,0.04092748090624809,0.13881829287856817,0.01735228660982102,0.1526652192696929,0.019083152408711612,-1.4384759931870326,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,52,62,10,9,0.7027027027027027,0.8378378378378378,0.02486930787563324,0.06688342243432999,0.09545395523309708,0.025547219440340996,3.606391373978113e-06,0.003794889897108078,0.0,0.8186758160591125,0.8298318982124329,0.0049962871707975864,0.004939764738082886,0.10120420753955842,0.10594969987869263,0.04861680790781975,0.3309819269925356,0.03677576966583729,0.041441649198532104,0.15965005941689014,0.01773889549076557,0.17133186757564545,0.019036874175071716,-1.4344382293125333,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,52,65,13,12,0.7027027027027027,0.8783783783783784,0.026794487610459328,0.07042312622070312,0.10495323687791824,0.025222280994057655,3.605370011428022e-06,0.0027463713195174932,0.0,0.8186758160591125,0.8327618837356567,0.0049962871707975864,0.004915192723274231,0.0989407106087758,0.10594969987869263,0.05457174777984619,0.4424945190548897,0.03687454325457414,0.041345931589603424,0.21440901793539524,0.017867418161282938,0.22808550111949444,0.019007125093291204,-1.4332733503442832,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,53,62,9,8,0.7162162162162162,0.8378378378378378,0.025811173021793365,0.06874560564756393,0.09941735118627548,0.026051098480820656,3.631670551840216e-06,0.0037449211813509464,0.0,0.8193648457527161,0.8298318982124329,0.0049682799726724625,0.004939764738082886,0.10130457000599967,0.10594969987869263,0.051056329160928726,0.2899557687342167,0.036244471091777086,0.04070708528161049,0.13656462542712688,0.01707057817839086,0.1533911433070898,0.019173892913386226,-1.440758233424902,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,53,68,15,14,0.7162162162162162,0.918918918918919,0.028118766844272614,0.07212962210178375,0.11082188040018082,0.025677412748336792,3.6645853924710536e-06,0.0024644986260682344,0.0,0.8193648457527161,0.8335250616073608,0.0049682799726724625,0.004876114893704653,0.09647389054298401,0.10594969987869263,0.05748681724071503,0.5197427067905664,0.03712447905646903,0.04206725209951401,0.2515493789687753,0.017967812783483948,0.26819332782179117,0.019156666272985085,-1.430339631790662,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,53,69,16,15,0.7162162162162162,0.9324324324324325,0.0282412301748991,0.07244980335235596,0.1115449070930481,0.02532252110540867,3.631475692600361e-06,0.0023904740810394287,0.0,0.8193648457527161,0.8343203067779541,0.0049682799726724625,0.004878525156527758,0.09551669284701347,0.10594969987869263,0.058537501841783524,0.5601009633392096,0.03734006422261397,0.04221506416797638,0.2726772287860513,0.018178481919070084,0.2874237345531583,0.019161582303543884,-1.4278249394148685,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,54,61,7,6,0.7297297297297297,0.8243243243243243,0.025494778528809547,0.06769036501646042,0.09819195419549942,0.025142228230834007,3.8003661302354885e-06,0.0039021240081638098,0.0,0.8214910626411438,0.8286709189414978,0.00498530687764287,0.004956621211022139,0.10185032125030245,0.10594969987869263,0.05060381814837456,0.21543561667203903,0.03590593611200651,0.0402475968003273,0.09932732675224543,0.01655455445870757,0.1161082899197936,0.019351381653298937,-1.4448337461847296,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,54,64,10,9,0.7297297297297297,0.8648648648648649,0.0250399187207222,0.06750155985355377,0.09782902151346207,0.024412667378783226,3.575681375878048e-06,0.0025373308453708887,0.0,0.8214910626411438,0.8334301710128784,0.00498530687764287,0.004938570782542229,0.09983060508966446,0.10594969987869263,0.0493546761572361,0.3280837945640087,0.036453754951556526,0.04067797213792801,0.15633249562233686,0.017370277291370764,0.17175129894167185,0.01908347766018576,-1.438257730139326,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,54,68,14,13,0.7297297297297297,0.918918918918919,0.027444856241345406,0.07116805762052536,0.10824078321456909,0.025009404867887497,3.6359285786602413e-06,0.0023480106610804796,0.0,0.8214910626411438,0.8335250616073608,0.00498530687764287,0.004876114893704653,0.09652766798223768,0.10594969987869263,0.05646220222115517,0.4834879469126463,0.03719138053174202,0.0419858954846859,0.23421197943389416,0.01801630611029955,0.24927596747875214,0.01917507442144247,-1.4295577004626432,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,54,70,16,15,0.7297297297297297,0.9459459459459459,0.028443792834877968,0.07263807952404022,0.11258352547883987,0.024571051821112633,3.660373522507143e-06,0.002480098744854331,0.0,0.8214910626411438,0.8355847001075745,0.00498530687764287,0.00487476447597146,0.09430999122560024,0.10594969987869263,0.05961952731013298,0.5604226980358362,0.037361513202389084,0.04191451147198677,0.272916822694242,0.0181944548462828,0.2875058753415942,0.019167058356106284,-1.4275755424373047,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,55,57,2,1,0.7432432432432432,0.7702702702702703,0.02125723846256733,0.057185836136341095,0.07991665601730347,0.024786731228232384,3.4295096611458575e-06,0.003933508414775133,0.0,0.8218525648117065,0.8222719430923462,0.004982874728739262,0.0049775526858866215,0.09914981946349144,0.09948459267616272,0.03532665595412254,0.03432052955031395,0.03432052955031395,0.03432052955031395,0.012227248400449753,0.012227248400449753,0.022093281149864197,0.022093281149864197,-1.4644460197907194,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,55,61,6,5,0.7432432432432432,0.8243243243243243,0.02573728933930397,0.06755273789167404,0.09927455335855484,0.025209302082657814,3.6363292110763723e-06,0.0038481561932712793,0.0,0.8218525648117065,0.8286709189414978,0.004982874728739262,0.004956621211022139,0.10271693269411723,0.10594969987869263,0.04985623434185982,0.17866518162190914,0.03573303632438183,0.039373334497213364,0.08082569669932127,0.016165139339864253,0.09783948492258787,0.019567896984517576,-1.4469300791423092,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,55,62,7,6,0.7432432432432432,0.8378378378378378,0.025664236396551132,0.06817185133695602,0.09929150342941284,0.025084566324949265,3.5238440432294738e-06,0.0035563050769269466,0.0,0.8218525648117065,0.8298318982124329,0.004982874728739262,0.004939764738082886,0.10276706729616437,0.10594969987869263,0.04931201413273811,0.21646596677601337,0.03607766112933556,0.04008130356669426,0.09990189224481583,0.01665031537413597,0.11656407453119755,0.01942734575519959,-1.4427616249857946,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,55,66,11,10,0.7432432432432432,0.8918918918918919,0.02542627789080143,0.06788478046655655,0.09976170212030411,0.023991161957383156,3.538693135851645e-06,0.002419395837932825,0.0,0.8218525648117065,0.8320210576057434,0.004982874728739262,0.004914670716971159,0.09868637336926027,0.10594969987869263,0.04918259382247925,0.3719453923404217,0.037194539234042166,0.04200417920947075,0.17894813418388367,0.017894813418388368,0.192997258156538,0.019299725815653798,-1.4295208169507088,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,55,69,14,13,0.7432432432432432,0.9324324324324325,0.027173960581421852,0.07063169777393341,0.10727199912071228,0.024606922641396523,3.6461490253714146e-06,0.0022770618088543415,0.0,0.8218525648117065,0.8343203067779541,0.004982874728739262,0.004878525156527758,0.09542110189795494,0.10594969987869263,0.054595887660980225,0.487547455355525,0.03750365041196346,0.04175680875778198,0.23737765569239855,0.01825981966864604,0.25016979966312647,0.01924383074331742,-1.4259264582176392,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,55,71,16,15,0.7432432432432432,0.9594594594594594,0.0289351437240839,0.07333558797836304,0.11459584534168243,0.024967623874545097,3.7328582038753666e-06,0.002464718883857131,0.0,0.8218525648117065,0.8358414173126221,0.004982874728739262,0.004865054506808519,0.09316893294453621,0.10594969987869263,0.06091362610459328,0.5642029102891684,0.037613527352611226,0.04179028049111366,0.27526720240712166,0.018351146827141444,0.2889357078820467,0.01926238052546978,-1.424655937027576,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,56,59,3,2,0.7567567567567568,0.7972972972972973,0.02309618890285492,0.06205698102712631,0.08764703571796417,0.02534487284719944,3.5729847240872914e-06,0.003985769581049681,0.0,0.8222736716270447,0.8287239670753479,0.004959153477102518,0.004961085971444845,0.10287788510322571,0.10594969987869263,0.03983408585190773,0.0700104683637619,0.03500523418188095,0.037439070641994476,0.02863479033112526,0.01431739516556263,0.04137567803263664,0.02068783901631832,-1.45586701259873,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,56,63,7,6,0.7567567567567568,0.8513513513513513,0.02487303875386715,0.06695500016212463,0.09696672111749649,0.02460964024066925,3.447074732321198e-06,0.0026109146419912577,0.0,0.8222736716270447,0.8278035521507263,0.004959153477102518,0.004918649792671204,0.10193274808781487,0.10594969987869263,0.04695276916027069,0.2176081594079733,0.03626802656799555,0.04018871486186981,0.09963822178542614,0.016606370297571022,0.11796993762254715,0.019661656270424526,-1.4404760747893566,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,56,64,8,7,0.7567567567567568,0.8648648648648649,0.025917839258909225,0.06899596005678177,0.1018349900841713,0.023857861757278442,3.6788583201996516e-06,0.002520559588447213,0.0,0.8222736716270447,0.8334301710128784,0.004959153477102518,0.004938570782542229,0.10035504400730133,0.10594969987869263,0.05057213827967644,0.2530912831425667,0.03615589759179524,0.040104035288095474,0.11751512996852398,0.01678787570978914,0.1355761531740427,0.019368021882006096,-1.4418208523638427,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,56,67,11,10,0.7567567567567568,0.9054054054054054,0.02602982521057129,0.06907594949007034,0.10233904421329498,0.02416526898741722,3.5759471757046413e-06,0.0023993661161512136,0.0,0.8222736716270447,0.832383394241333,0.004959153477102518,0.004896675702184439,0.09761563620784065,0.10594969987869263,0.050240885466337204,0.3727740254253149,0.03727740254253149,0.04186103120446205,0.17868679948151112,0.01786867994815111,0.1940872259438038,0.01940872259438038,-1.4285543565195447,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,56,68,12,11,0.7567567567567568,0.918918918918919,0.026313111186027527,0.06911264359951019,0.10354766249656677,0.024430498480796814,3.588014124034089e-06,0.00232991436496377,0.0,0.8222736716270447,0.8335250616073608,0.004959153477102518,0.004876114893704653,0.09632680440942447,0.10594969987869263,0.05102957785129547,0.4116948675364256,0.037426806139675056,0.04178193211555481,0.19880758970975876,0.018073417246341705,0.21288727782666683,0.01935338889333335,-1.4268172323208694,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,57,59,2,1,0.7702702702702703,0.7972972972972973,0.021764246746897697,0.05915394425392151,0.08193408697843552,0.02475149743258953,3.582928229661775e-06,0.00412474200129509,0.0,0.8222719430923462,0.8287239670753479,0.0049775526858866215,0.004961085971444845,0.1045745313167572,0.10594969987869263,0.03460600972175598,0.03573070466518402,0.03573070466518402,0.03573070466518402,0.013275569304823875,0.013275569304823875,0.022455135360360146,0.022455135360360146,-1.4469584187368951,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,57,64,7,6,0.7702702702702703,0.8648648648648649,0.025347042828798294,0.06794595718383789,0.09922736138105392,0.024077514186501503,3.6230298974260222e-06,0.0025815393310040236,0.0,0.8222719430923462,0.8334301710128784,0.0049775526858866215,0.004938570782542229,0.10047939419746399,0.10594969987869263,0.04838266596198082,0.2169778160750866,0.03616296934584776,0.039973169565200806,0.09959477465599775,0.01659912910933296,0.11738304141908884,0.019563840236514803,-1.4417359167473944,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,57,66,9,8,0.7702702702702703,0.8918918918918919,0.026249144226312637,0.06977105885744095,0.10307811200618744,0.024275396019220352,3.820046003966127e-06,0.002573822857812047,0.0,0.8222719430923462,0.8320210576057434,0.0049775526858866215,0.004914670716971159,0.09858338534832001,0.10594969987869263,0.050938140600919724,0.29558715410530567,0.03694839426316321,0.04082612693309784,0.13895413000136614,0.017369266250170767,0.15663302410393953,0.01957912801299244,-1.4324044308108708,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,57,67,10,9,0.7702702702702703,0.9054054054054054,0.025918982923030853,0.06907390803098679,0.10168614238500595,0.024325735867023468,3.764405846595764e-06,0.0025183374527841806,0.0,0.8222719430923462,0.832383394241333,0.0049775526858866215,0.004896675702184439,0.09742874056100845,0.10594969987869263,0.04982084408402443,0.3353999499231577,0.037266661102573075,0.04106475040316582,0.15959930885583162,0.01773325653953685,0.17580064106732607,0.019533404563036226,-1.428679515999876,false
DAVIS,train,train,scooter-gray,DAVIS/train/scooter-gray,57,71,14,13,0.7702702702702703,0.9594594594594594,0.027694789692759514,0.07125202566385269,0.10919330269098282,0.02498551830649376,3.81715972253005e-06,0.0024863812141120434,0.0,0.8222719430923462,0.8358414173126221,0.0049775526858866215,0.004865054506808519,0.09231452058468546,0.10594969987869263,0.05493414029479027,0.49234434962272644,0.037872642278671265,0.04218325763940811,0.23962586093693972,0.018432758533610746,0.2527184886857867,0.01943988374506052,-1.4216743941807348,false
