sequence,total_frames,schedule,frame_index,measurement_type,measurement_key,left_index,right_index,segment_length,normalized_time,is_keyframe,notes
india,81,uniform_gap8,12,stage158_residual_payload,residual::india:00012:00008:00016,8,16,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,13,stage158_residual_payload,residual::india:00013:00008:00016,8,16,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,14,stage158_residual_payload,residual::india:00014:00008:00016,8,16,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,15,stage158_residual_payload,residual::india:00015:00008:00016,8,16,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,16,q12_keyframe_payload,keyframe::india:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,17,stage158_residual_payload,residual::india:00017:00016:00024,16,24,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,18,stage158_residual_payload,residual::india:00018:00016:00024,16,24,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,19,stage158_residual_payload,residual::india:00019:00016:00024,16,24,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,20,stage158_residual_payload,residual::india:00020:00016:00024,16,24,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,21,stage158_residual_payload,residual::india:00021:00016:00024,16,24,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,22,stage158_residual_payload,residual::india:00022:00016:00024,16,24,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,23,stage158_residual_payload,residual::india:00023:00016:00024,16,24,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,24,q12_keyframe_payload,keyframe::india:00024,24,24,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,25,stage158_residual_payload,residual::india:00025:00024:00032,24,32,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,26,stage158_residual_payload,residual::india:00026:00024:00032,24,32,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,27,stage158_residual_payload,residual::india:00027:00024:00032,24,32,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,28,stage158_residual_payload,residual::india:00028:00024:00032,24,32,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,29,stage158_residual_payload,residual::india:00029:00024:00032,24,32,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,30,stage158_residual_payload,residual::india:00030:00024:00032,24,32,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,31,stage158_residual_payload,residual::india:00031:00024:00032,24,32,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,32,q12_keyframe_payload,keyframe::india:00032,32,32,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,33,stage158_residual_payload,residual::india:00033:00032:00040,32,40,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,34,stage158_residual_payload,residual::india:00034:00032:00040,32,40,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,35,stage158_residual_payload,residual::india:00035:00032:00040,32,40,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,36,stage158_residual_payload,residual::india:00036:00032:00040,32,40,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,37,stage158_residual_payload,residual::india:00037:00032:00040,32,40,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,38,stage158_residual_payload,residual::india:00038:00032:00040,32,40,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,39,stage158_residual_payload,residual::india:00039:00032:00040,32,40,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,40,q12_keyframe_payload,keyframe::india:00040,40,40,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,41,stage158_residual_payload,residual::india:00041:00040:00048,40,48,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,42,stage158_residual_payload,residual::india:00042:00040:00048,40,48,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,43,stage158_residual_payload,residual::india:00043:00040:00048,40,48,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,44,stage158_residual_payload,residual::india:00044:00040:00048,40,48,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,45,stage158_residual_payload,residual::india:00045:00040:00048,40,48,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,46,stage158_residual_payload,residual::india:00046:00040:00048,40,48,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,47,stage158_residual_payload,residual::india:00047:00040:00048,40,48,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,48,q12_keyframe_payload,keyframe::india:00048,48,48,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,49,stage158_residual_payload,residual::india:00049:00048:00056,48,56,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,50,stage158_residual_payload,residual::india:00050:00048:00056,48,56,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,51,stage158_residual_payload,residual::india:00051:00048:00056,48,56,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,52,stage158_residual_payload,residual::india:00052:00048:00056,48,56,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,53,stage158_residual_payload,residual::india:00053:00048:00056,48,56,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,54,stage158_residual_payload,residual::india:00054:00048:00056,48,56,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,55,stage158_residual_payload,residual::india:00055:00048:00056,48,56,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,56,q12_keyframe_payload,keyframe::india:00056,56,56,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,57,stage158_residual_payload,residual::india:00057:00056:00064,56,64,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,58,stage158_residual_payload,residual::india:00058:00056:00064,56,64,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,59,stage158_residual_payload,residual::india:00059:00056:00064,56,64,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,60,stage158_residual_payload,residual::india:00060:00056:00064,56,64,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,61,stage158_residual_payload,residual::india:00061:00056:00064,56,64,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,62,stage158_residual_payload,residual::india:00062:00056:00064,56,64,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,63,stage158_residual_payload,residual::india:00063:00056:00064,56,64,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,64,q12_keyframe_payload,keyframe::india:00064,64,64,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,65,stage158_residual_payload,residual::india:00065:00064:00072,64,72,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,66,stage158_residual_payload,residual::india:00066:00064:00072,64,72,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,67,stage158_residual_payload,residual::india:00067:00064:00072,64,72,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,68,stage158_residual_payload,residual::india:00068:00064:00072,64,72,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,69,stage158_residual_payload,residual::india:00069:00064:00072,64,72,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,70,stage158_residual_payload,residual::india:00070:00064:00072,64,72,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,71,stage158_residual_payload,residual::india:00071:00064:00072,64,72,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,72,q12_keyframe_payload,keyframe::india:00072,72,72,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,uniform_gap8,73,stage158_residual_payload,residual::india:00073:00072:00080,72,80,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,74,stage158_residual_payload,residual::india:00074:00072:00080,72,80,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,75,stage158_residual_payload,residual::india:00075:00072:00080,72,80,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,76,stage158_residual_payload,residual::india:00076:00072:00080,72,80,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,77,stage158_residual_payload,residual::india:00077:00072:00080,72,80,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,78,stage158_residual_payload,residual::india:00078:00072:00080,72,80,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,79,stage158_residual_payload,residual::india:00079:00072:00080,72,80,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,uniform_gap8,80,q12_keyframe_payload,keyframe::india:00080,80,80,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,stage165_adaptive,0,q12_keyframe_payload,keyframe::india:00000,0,0,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,stage165_adaptive,1,stage158_residual_payload,residual::india:00001:00000:00008,0,8,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,2,stage158_residual_payload,residual::india:00002:00000:00008,0,8,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,3,stage158_residual_payload,residual::india:00003:00000:00008,0,8,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,4,stage158_residual_payload,residual::india:00004:00000:00008,0,8,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,5,stage158_residual_payload,residual::india:00005:00000:00008,0,8,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,6,stage158_residual_payload,residual::india:00006:00000:00008,0,8,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,7,stage158_residual_payload,residual::india:00007:00000:00008,0,8,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,8,q12_keyframe_payload,keyframe::india:00008,8,8,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,stage165_adaptive,9,stage158_residual_payload,residual::india:00009:00008:00016,8,16,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,10,stage158_residual_payload,residual::india:00010:00008:00016,8,16,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,11,stage158_residual_payload,residual::india:00011:00008:00016,8,16,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,12,stage158_residual_payload,residual::india:00012:00008:00016,8,16,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,13,stage158_residual_payload,residual::india:00013:00008:00016,8,16,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,14,stage158_residual_payload,residual::india:00014:00008:00016,8,16,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,15,stage158_residual_payload,residual::india:00015:00008:00016,8,16,8,0.875,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,16,q12_keyframe_payload,keyframe::india:00016,16,16,0,0.0,1,measure transmitted q12 keyframe anchor payload
india,81,stage165_adaptive,17,stage158_residual_payload,residual::india:00017:00016:00024,16,24,8,0.125,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,18,stage158_residual_payload,residual::india:00018:00016:00024,16,24,8,0.25,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,19,stage158_residual_payload,residual::india:00019:00016:00024,16,24,8,0.375,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,20,stage158_residual_payload,residual::india:00020:00016:00024,16,24,8,0.5,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,21,stage158_residual_payload,residual::india:00021:00016:00024,16,24,8,0.625,0,measure Stage158 entropy residual payload for recovered non-keyframe
india,81,stage165_adaptive,22,stage158_residual_payload,residual::india:00022:00016:00024,16,24,8,0.75,0,measure Stage158 entropy residual payload for recovered non-keyframe
