measurement_key,sequence,target_index,left_index,right_index,segment_length,normalized_time,used_by_schedules,schedule_count
residual::horsejump-high:00006:00004:00008,horsejump-high,6,4,8,4,0.5,uniform_gap4,1
residual::horsejump-high:00007:00000:00008,horsejump-high,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00007:00004:00008,horsejump-high,7,4,8,4,0.75,uniform_gap4,1
residual::horsejump-high:00009:00008:00012,horsejump-high,9,8,12,4,0.25,uniform_gap4,1
residual::horsejump-high:00009:00008:00015,horsejump-high,9,8,15,7,0.14285714285714285,stage165_adaptive,1
residual::horsejump-high:00009:00008:00016,horsejump-high,9,8,16,8,0.125,uniform_gap8,1
residual::horsejump-high:00010:00008:00012,horsejump-high,10,8,12,4,0.5,uniform_gap4,1
residual::horsejump-high:00010:00008:00015,horsejump-high,10,8,15,7,0.2857142857142857,stage165_adaptive,1
residual::horsejump-high:00010:00008:00016,horsejump-high,10,8,16,8,0.25,uniform_gap8,1
residual::horsejump-high:00011:00008:00012,horsejump-high,11,8,12,4,0.75,uniform_gap4,1
residual::horsejump-high:00011:00008:00015,horsejump-high,11,8,15,7,0.42857142857142855,stage165_adaptive,1
residual::horsejump-high:00011:00008:00016,horsejump-high,11,8,16,8,0.375,uniform_gap8,1
residual::horsejump-high:00012:00008:00015,horsejump-high,12,8,15,7,0.5714285714285714,stage165_adaptive,1
residual::horsejump-high:00012:00008:00016,horsejump-high,12,8,16,8,0.5,uniform_gap8,1
residual::horsejump-high:00013:00008:00015,horsejump-high,13,8,15,7,0.7142857142857143,stage165_adaptive,1
residual::horsejump-high:00013:00008:00016,horsejump-high,13,8,16,8,0.625,uniform_gap8,1
residual::horsejump-high:00013:00012:00016,horsejump-high,13,12,16,4,0.25,uniform_gap4,1
residual::horsejump-high:00014:00008:00015,horsejump-high,14,8,15,7,0.8571428571428571,stage165_adaptive,1
residual::horsejump-high:00014:00008:00016,horsejump-high,14,8,16,8,0.75,uniform_gap8,1
residual::horsejump-high:00014:00012:00016,horsejump-high,14,12,16,4,0.5,uniform_gap4,1
residual::horsejump-high:00015:00008:00016,horsejump-high,15,8,16,8,0.875,uniform_gap8,1
residual::horsejump-high:00015:00012:00016,horsejump-high,15,12,16,4,0.75,uniform_gap4,1
residual::horsejump-high:00017:00016:00020,horsejump-high,17,16,20,4,0.25,stage165_adaptive uniform_gap4,2
residual::horsejump-high:00017:00016:00024,horsejump-high,17,16,24,8,0.125,uniform_gap8,1
residual::horsejump-high:00018:00016:00020,horsejump-high,18,16,20,4,0.5,stage165_adaptive uniform_gap4,2
residual::horsejump-high:00018:00016:00024,horsejump-high,18,16,24,8,0.25,uniform_gap8,1
residual::horsejump-high:00019:00016:00020,horsejump-high,19,16,20,4,0.75,stage165_adaptive uniform_gap4,2
residual::horsejump-high:00019:00016:00024,horsejump-high,19,16,24,8,0.375,uniform_gap8,1
residual::horsejump-high:00020:00016:00024,horsejump-high,20,16,24,8,0.5,uniform_gap8,1
residual::horsejump-high:00021:00016:00024,horsejump-high,21,16,24,8,0.625,uniform_gap8,1
residual::horsejump-high:00021:00020:00024,horsejump-high,21,20,24,4,0.25,stage165_adaptive uniform_gap4,2
residual::horsejump-high:00022:00016:00024,horsejump-high,22,16,24,8,0.75,uniform_gap8,1
residual::horsejump-high:00022:00020:00024,horsejump-high,22,20,24,4,0.5,stage165_adaptive uniform_gap4,2
residual::horsejump-high:00023:00016:00024,horsejump-high,23,16,24,8,0.875,uniform_gap8,1
residual::horsejump-high:00023:00020:00024,horsejump-high,23,20,24,4,0.75,stage165_adaptive uniform_gap4,2
residual::horsejump-high:00025:00024:00028,horsejump-high,25,24,28,4,0.25,uniform_gap4,1
residual::horsejump-high:00025:00024:00032,horsejump-high,25,24,32,8,0.125,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00026:00024:00028,horsejump-high,26,24,28,4,0.5,uniform_gap4,1
residual::horsejump-high:00026:00024:00032,horsejump-high,26,24,32,8,0.25,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00027:00024:00028,horsejump-high,27,24,28,4,0.75,uniform_gap4,1
residual::horsejump-high:00027:00024:00032,horsejump-high,27,24,32,8,0.375,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00028:00024:00032,horsejump-high,28,24,32,8,0.5,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00029:00024:00032,horsejump-high,29,24,32,8,0.625,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00029:00028:00032,horsejump-high,29,28,32,4,0.25,uniform_gap4,1
residual::horsejump-high:00030:00024:00032,horsejump-high,30,24,32,8,0.75,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00030:00028:00032,horsejump-high,30,28,32,4,0.5,uniform_gap4,1
residual::horsejump-high:00031:00024:00032,horsejump-high,31,24,32,8,0.875,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00031:00028:00032,horsejump-high,31,28,32,4,0.75,uniform_gap4,1
residual::horsejump-high:00033:00032:00036,horsejump-high,33,32,36,4,0.25,uniform_gap4,1
residual::horsejump-high:00033:00032:00040,horsejump-high,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00034:00032:00036,horsejump-high,34,32,36,4,0.5,uniform_gap4,1
residual::horsejump-high:00034:00032:00040,horsejump-high,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00035:00032:00036,horsejump-high,35,32,36,4,0.75,uniform_gap4,1
residual::horsejump-high:00035:00032:00040,horsejump-high,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00036:00032:00040,horsejump-high,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00037:00032:00040,horsejump-high,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00037:00036:00040,horsejump-high,37,36,40,4,0.25,uniform_gap4,1
residual::horsejump-high:00038:00032:00040,horsejump-high,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00038:00036:00040,horsejump-high,38,36,40,4,0.5,uniform_gap4,1
residual::horsejump-high:00039:00032:00040,horsejump-high,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00039:00036:00040,horsejump-high,39,36,40,4,0.75,uniform_gap4,1
residual::horsejump-high:00041:00040:00044,horsejump-high,41,40,44,4,0.25,uniform_gap4,1
residual::horsejump-high:00041:00040:00048,horsejump-high,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00042:00040:00044,horsejump-high,42,40,44,4,0.5,uniform_gap4,1
residual::horsejump-high:00042:00040:00048,horsejump-high,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00043:00040:00044,horsejump-high,43,40,44,4,0.75,uniform_gap4,1
residual::horsejump-high:00043:00040:00048,horsejump-high,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00044:00040:00048,horsejump-high,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00045:00040:00048,horsejump-high,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00045:00044:00048,horsejump-high,45,44,48,4,0.25,uniform_gap4,1
residual::horsejump-high:00046:00040:00048,horsejump-high,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00046:00044:00048,horsejump-high,46,44,48,4,0.5,uniform_gap4,1
residual::horsejump-high:00047:00040:00048,horsejump-high,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::horsejump-high:00047:00044:00048,horsejump-high,47,44,48,4,0.75,uniform_gap4,1
residual::india:00001:00000:00004,india,1,0,4,4,0.25,uniform_gap4,1
residual::india:00001:00000:00008,india,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::india:00002:00000:00004,india,2,0,4,4,0.5,uniform_gap4,1
residual::india:00002:00000:00008,india,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::india:00003:00000:00004,india,3,0,4,4,0.75,uniform_gap4,1
residual::india:00003:00000:00008,india,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::india:00004:00000:00008,india,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::india:00005:00000:00008,india,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::india:00005:00004:00008,india,5,4,8,4,0.25,uniform_gap4,1
residual::india:00006:00000:00008,india,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::india:00006:00004:00008,india,6,4,8,4,0.5,uniform_gap4,1
residual::india:00007:00000:00008,india,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::india:00007:00004:00008,india,7,4,8,4,0.75,uniform_gap4,1
residual::india:00009:00008:00012,india,9,8,12,4,0.25,uniform_gap4,1
residual::india:00009:00008:00016,india,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::india:00010:00008:00012,india,10,8,12,4,0.5,uniform_gap4,1
residual::india:00010:00008:00016,india,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::india:00011:00008:00012,india,11,8,12,4,0.75,uniform_gap4,1
residual::india:00011:00008:00016,india,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::india:00012:00008:00016,india,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::india:00013:00008:00016,india,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::india:00013:00012:00016,india,13,12,16,4,0.25,uniform_gap4,1
residual::india:00014:00008:00016,india,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::india:00014:00012:00016,india,14,12,16,4,0.5,uniform_gap4,1
residual::india:00015:00008:00016,india,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::india:00015:00012:00016,india,15,12,16,4,0.75,uniform_gap4,1
residual::india:00017:00016:00020,india,17,16,20,4,0.25,uniform_gap4,1
residual::india:00017:00016:00024,india,17,16,24,8,0.125,stage165_adaptive uniform_gap8,2
residual::india:00018:00016:00020,india,18,16,20,4,0.5,uniform_gap4,1
residual::india:00018:00016:00024,india,18,16,24,8,0.25,stage165_adaptive uniform_gap8,2
residual::india:00019:00016:00020,india,19,16,20,4,0.75,uniform_gap4,1
residual::india:00019:00016:00024,india,19,16,24,8,0.375,stage165_adaptive uniform_gap8,2
residual::india:00020:00016:00024,india,20,16,24,8,0.5,stage165_adaptive uniform_gap8,2
residual::india:00021:00016:00024,india,21,16,24,8,0.625,stage165_adaptive uniform_gap8,2
residual::india:00021:00020:00024,india,21,20,24,4,0.25,uniform_gap4,1
residual::india:00022:00016:00024,india,22,16,24,8,0.75,stage165_adaptive uniform_gap8,2
residual::india:00022:00020:00024,india,22,20,24,4,0.5,uniform_gap4,1
residual::india:00023:00016:00024,india,23,16,24,8,0.875,stage165_adaptive uniform_gap8,2
residual::india:00023:00020:00024,india,23,20,24,4,0.75,uniform_gap4,1
residual::india:00025:00024:00027,india,25,24,27,3,0.3333333333333333,stage165_adaptive,1
residual::india:00025:00024:00028,india,25,24,28,4,0.25,uniform_gap4,1
residual::india:00025:00024:00032,india,25,24,32,8,0.125,uniform_gap8,1
residual::india:00026:00024:00027,india,26,24,27,3,0.6666666666666666,stage165_adaptive,1
residual::india:00026:00024:00028,india,26,24,28,4,0.5,uniform_gap4,1
residual::india:00026:00024:00032,india,26,24,32,8,0.25,uniform_gap8,1
residual::india:00027:00024:00028,india,27,24,28,4,0.75,uniform_gap4,1
residual::india:00027:00024:00032,india,27,24,32,8,0.375,uniform_gap8,1
residual::india:00028:00024:00032,india,28,24,32,8,0.5,uniform_gap8,1
residual::india:00028:00027:00030,india,28,27,30,3,0.3333333333333333,stage165_adaptive,1
residual::india:00029:00024:00032,india,29,24,32,8,0.625,uniform_gap8,1
residual::india:00029:00027:00030,india,29,27,30,3,0.6666666666666666,stage165_adaptive,1
residual::india:00029:00028:00032,india,29,28,32,4,0.25,uniform_gap4,1
residual::india:00030:00024:00032,india,30,24,32,8,0.75,uniform_gap8,1
residual::india:00030:00028:00032,india,30,28,32,4,0.5,uniform_gap4,1
residual::india:00031:00024:00032,india,31,24,32,8,0.875,uniform_gap8,1
residual::india:00031:00028:00032,india,31,28,32,4,0.75,uniform_gap4,1
residual::india:00031:00030:00032,india,31,30,32,2,0.5,stage165_adaptive,1
residual::india:00033:00032:00036,india,33,32,36,4,0.25,uniform_gap4,1
residual::india:00033:00032:00040,india,33,32,40,8,0.125,stage165_adaptive uniform_gap8,2
residual::india:00034:00032:00036,india,34,32,36,4,0.5,uniform_gap4,1
residual::india:00034:00032:00040,india,34,32,40,8,0.25,stage165_adaptive uniform_gap8,2
residual::india:00035:00032:00036,india,35,32,36,4,0.75,uniform_gap4,1
residual::india:00035:00032:00040,india,35,32,40,8,0.375,stage165_adaptive uniform_gap8,2
residual::india:00036:00032:00040,india,36,32,40,8,0.5,stage165_adaptive uniform_gap8,2
residual::india:00037:00032:00040,india,37,32,40,8,0.625,stage165_adaptive uniform_gap8,2
residual::india:00037:00036:00040,india,37,36,40,4,0.25,uniform_gap4,1
residual::india:00038:00032:00040,india,38,32,40,8,0.75,stage165_adaptive uniform_gap8,2
residual::india:00038:00036:00040,india,38,36,40,4,0.5,uniform_gap4,1
residual::india:00039:00032:00040,india,39,32,40,8,0.875,stage165_adaptive uniform_gap8,2
residual::india:00039:00036:00040,india,39,36,40,4,0.75,uniform_gap4,1
residual::india:00041:00040:00044,india,41,40,44,4,0.25,uniform_gap4,1
residual::india:00041:00040:00048,india,41,40,48,8,0.125,stage165_adaptive uniform_gap8,2
residual::india:00042:00040:00044,india,42,40,44,4,0.5,uniform_gap4,1
residual::india:00042:00040:00048,india,42,40,48,8,0.25,stage165_adaptive uniform_gap8,2
residual::india:00043:00040:00044,india,43,40,44,4,0.75,uniform_gap4,1
residual::india:00043:00040:00048,india,43,40,48,8,0.375,stage165_adaptive uniform_gap8,2
residual::india:00044:00040:00048,india,44,40,48,8,0.5,stage165_adaptive uniform_gap8,2
residual::india:00045:00040:00048,india,45,40,48,8,0.625,stage165_adaptive uniform_gap8,2
residual::india:00045:00044:00048,india,45,44,48,4,0.25,uniform_gap4,1
residual::india:00046:00040:00048,india,46,40,48,8,0.75,stage165_adaptive uniform_gap8,2
residual::india:00046:00044:00048,india,46,44,48,4,0.5,uniform_gap4,1
residual::india:00047:00040:00048,india,47,40,48,8,0.875,stage165_adaptive uniform_gap8,2
residual::india:00047:00044:00048,india,47,44,48,4,0.75,uniform_gap4,1
residual::india:00049:00048:00052,india,49,48,52,4,0.25,uniform_gap4,1
residual::india:00049:00048:00055,india,49,48,55,7,0.14285714285714285,stage165_adaptive,1
residual::india:00049:00048:00056,india,49,48,56,8,0.125,uniform_gap8,1
residual::india:00050:00048:00052,india,50,48,52,4,0.5,uniform_gap4,1
residual::india:00050:00048:00055,india,50,48,55,7,0.2857142857142857,stage165_adaptive,1
residual::india:00050:00048:00056,india,50,48,56,8,0.25,uniform_gap8,1
residual::india:00051:00048:00052,india,51,48,52,4,0.75,uniform_gap4,1
residual::india:00051:00048:00055,india,51,48,55,7,0.42857142857142855,stage165_adaptive,1
residual::india:00051:00048:00056,india,51,48,56,8,0.375,uniform_gap8,1
residual::india:00052:00048:00055,india,52,48,55,7,0.5714285714285714,stage165_adaptive,1
residual::india:00052:00048:00056,india,52,48,56,8,0.5,uniform_gap8,1
residual::india:00053:00048:00055,india,53,48,55,7,0.7142857142857143,stage165_adaptive,1
residual::india:00053:00048:00056,india,53,48,56,8,0.625,uniform_gap8,1
residual::india:00053:00052:00056,india,53,52,56,4,0.25,uniform_gap4,1
residual::india:00054:00048:00055,india,54,48,55,7,0.8571428571428571,stage165_adaptive,1
residual::india:00054:00048:00056,india,54,48,56,8,0.75,uniform_gap8,1
residual::india:00054:00052:00056,india,54,52,56,4,0.5,uniform_gap4,1
residual::india:00055:00048:00056,india,55,48,56,8,0.875,uniform_gap8,1
residual::india:00055:00052:00056,india,55,52,56,4,0.75,uniform_gap4,1
residual::india:00057:00056:00060,india,57,56,60,4,0.25,uniform_gap4,1
residual::india:00057:00056:00064,india,57,56,64,8,0.125,stage165_adaptive uniform_gap8,2
residual::india:00058:00056:00060,india,58,56,60,4,0.5,uniform_gap4,1
residual::india:00058:00056:00064,india,58,56,64,8,0.25,stage165_adaptive uniform_gap8,2
residual::india:00059:00056:00060,india,59,56,60,4,0.75,uniform_gap4,1
residual::india:00059:00056:00064,india,59,56,64,8,0.375,stage165_adaptive uniform_gap8,2
residual::india:00060:00056:00064,india,60,56,64,8,0.5,stage165_adaptive uniform_gap8,2
residual::india:00061:00056:00064,india,61,56,64,8,0.625,stage165_adaptive uniform_gap8,2
residual::india:00061:00060:00064,india,61,60,64,4,0.25,uniform_gap4,1
residual::india:00062:00056:00064,india,62,56,64,8,0.75,stage165_adaptive uniform_gap8,2
residual::india:00062:00060:00064,india,62,60,64,4,0.5,uniform_gap4,1
residual::india:00063:00056:00064,india,63,56,64,8,0.875,stage165_adaptive uniform_gap8,2
residual::india:00063:00060:00064,india,63,60,64,4,0.75,uniform_gap4,1
residual::india:00065:00064:00068,india,65,64,68,4,0.25,uniform_gap4,1
residual::india:00065:00064:00072,india,65,64,72,8,0.125,stage165_adaptive uniform_gap8,2
residual::india:00066:00064:00068,india,66,64,68,4,0.5,uniform_gap4,1
residual::india:00066:00064:00072,india,66,64,72,8,0.25,stage165_adaptive uniform_gap8,2
residual::india:00067:00064:00068,india,67,64,68,4,0.75,uniform_gap4,1
residual::india:00067:00064:00072,india,67,64,72,8,0.375,stage165_adaptive uniform_gap8,2
residual::india:00068:00064:00072,india,68,64,72,8,0.5,stage165_adaptive uniform_gap8,2
residual::india:00069:00064:00072,india,69,64,72,8,0.625,stage165_adaptive uniform_gap8,2
residual::india:00069:00068:00072,india,69,68,72,4,0.25,uniform_gap4,1
residual::india:00070:00064:00072,india,70,64,72,8,0.75,stage165_adaptive uniform_gap8,2
residual::india:00070:00068:00072,india,70,68,72,4,0.5,uniform_gap4,1
residual::india:00071:00064:00072,india,71,64,72,8,0.875,stage165_adaptive uniform_gap8,2
residual::india:00071:00068:00072,india,71,68,72,4,0.75,uniform_gap4,1
residual::india:00073:00072:00076,india,73,72,76,4,0.25,uniform_gap4,1
residual::india:00073:00072:00080,india,73,72,80,8,0.125,stage165_adaptive uniform_gap8,2
residual::india:00074:00072:00076,india,74,72,76,4,0.5,uniform_gap4,1
residual::india:00074:00072:00080,india,74,72,80,8,0.25,stage165_adaptive uniform_gap8,2
residual::india:00075:00072:00076,india,75,72,76,4,0.75,uniform_gap4,1
residual::india:00075:00072:00080,india,75,72,80,8,0.375,stage165_adaptive uniform_gap8,2
residual::india:00076:00072:00080,india,76,72,80,8,0.5,stage165_adaptive uniform_gap8,2
residual::india:00077:00072:00080,india,77,72,80,8,0.625,stage165_adaptive uniform_gap8,2
residual::india:00077:00076:00080,india,77,76,80,4,0.25,uniform_gap4,1
residual::india:00078:00072:00080,india,78,72,80,8,0.75,stage165_adaptive uniform_gap8,2
residual::india:00078:00076:00080,india,78,76,80,4,0.5,uniform_gap4,1
residual::india:00079:00072:00080,india,79,72,80,8,0.875,stage165_adaptive uniform_gap8,2
residual::india:00079:00076:00080,india,79,76,80,4,0.75,uniform_gap4,1
residual::judo:00001:00000:00004,judo,1,0,4,4,0.25,uniform_gap4,1
residual::judo:00001:00000:00008,judo,1,0,8,8,0.125,stage165_adaptive uniform_gap8,2
residual::judo:00002:00000:00004,judo,2,0,4,4,0.5,uniform_gap4,1
residual::judo:00002:00000:00008,judo,2,0,8,8,0.25,stage165_adaptive uniform_gap8,2
residual::judo:00003:00000:00004,judo,3,0,4,4,0.75,uniform_gap4,1
residual::judo:00003:00000:00008,judo,3,0,8,8,0.375,stage165_adaptive uniform_gap8,2
residual::judo:00004:00000:00008,judo,4,0,8,8,0.5,stage165_adaptive uniform_gap8,2
residual::judo:00005:00000:00008,judo,5,0,8,8,0.625,stage165_adaptive uniform_gap8,2
residual::judo:00005:00004:00008,judo,5,4,8,4,0.25,uniform_gap4,1
residual::judo:00006:00000:00008,judo,6,0,8,8,0.75,stage165_adaptive uniform_gap8,2
residual::judo:00006:00004:00008,judo,6,4,8,4,0.5,uniform_gap4,1
residual::judo:00007:00000:00008,judo,7,0,8,8,0.875,stage165_adaptive uniform_gap8,2
residual::judo:00007:00004:00008,judo,7,4,8,4,0.75,uniform_gap4,1
residual::judo:00009:00008:00012,judo,9,8,12,4,0.25,uniform_gap4,1
residual::judo:00009:00008:00016,judo,9,8,16,8,0.125,stage165_adaptive uniform_gap8,2
residual::judo:00010:00008:00012,judo,10,8,12,4,0.5,uniform_gap4,1
residual::judo:00010:00008:00016,judo,10,8,16,8,0.25,stage165_adaptive uniform_gap8,2
residual::judo:00011:00008:00012,judo,11,8,12,4,0.75,uniform_gap4,1
residual::judo:00011:00008:00016,judo,11,8,16,8,0.375,stage165_adaptive uniform_gap8,2
residual::judo:00012:00008:00016,judo,12,8,16,8,0.5,stage165_adaptive uniform_gap8,2
residual::judo:00013:00008:00016,judo,13,8,16,8,0.625,stage165_adaptive uniform_gap8,2
residual::judo:00013:00012:00016,judo,13,12,16,4,0.25,uniform_gap4,1
residual::judo:00014:00008:00016,judo,14,8,16,8,0.75,stage165_adaptive uniform_gap8,2
residual::judo:00014:00012:00016,judo,14,12,16,4,0.5,uniform_gap4,1
residual::judo:00015:00008:00016,judo,15,8,16,8,0.875,stage165_adaptive uniform_gap8,2
residual::judo:00015:00012:00016,judo,15,12,16,4,0.75,uniform_gap4,1
residual::judo:00017:00016:00020,judo,17,16,20,4,0.25,uniform_gap4,1
